Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
492800,220,303,305,828,492800,0.26570048309178745,0.36594202898550726,0.36835748792270534,5
492900,180,243,210,633,492900,0.2843601895734597,0.38388625592417064,0.33175355450236965,5
517000,299,391,964,1654,517000,0.1807738814993954,0.23639661426844014,0.5828295042321644,6
517101,597,746,1309,2652,517101,0.2251131221719457,0.2812971342383107,0.4935897435897436,6
517102,231,317,685,1233,517102,0.1873479318734793,0.2570965125709651,0.5555555555555556,6
517200,815,1123,1667,3605,517200,0.2260748959778086,0.3115117891816921,0.4624133148404993,5
517301,287,384,754,1425,517301,0.20140350877192983,0.2694736842105263,0.5291228070175439,6
517302,505,609,1212,2326,517302,0.2171109200343938,0.261822871883061,0.5210662080825451,6
517400,503,475,1345,2323,517400,0.21653034868704263,0.20447696943607405,0.5789926818768834,6
517500,339,363,1083,1785,517500,0.1899159663865546,0.20336134453781513,0.6067226890756302,6
517600,406,472,1309,2187,517600,0.18564243255601282,0.21582075903063558,0.5985368084133517,6
517701,528,628,1921,3077,517701,0.1715957101072473,0.2040948976275593,0.6243093922651933,6
517705,194,215,640,1049,517705,0.18493803622497618,0.2049571020019066,0.6101048617731173,6
517801,237,309,946,1492,517801,0.15884718498659517,0.20710455764075067,0.6340482573726541,6
517802,332,382,961,1675,517802,0.1982089552238806,0.22805970149253732,0.5737313432835821,6
517901,515,513,1403,2431,517901,0.21184697655285892,0.21102426984779926,0.5771287535993418,6
517902,310,319,822,1451,517902,0.2136457615437629,0.21984838042729152,0.5665058580289456,6
518000,577,685,1823,3085,518000,0.18703403565640195,0.22204213938411668,0.5909238249594814,6
518100,262,307,880,1449,518100,0.1808143547273982,0.21187025534851622,0.6073153899240856,6
518201,317,366,1204,1887,518201,0.1679915209326974,0.19395866454689983,0.6380498145204028,6
518203,296,333,1032,1661,518203,0.1782059000602047,0.20048163756773027,0.621312462372065,6
518204,366,362,1266,1994,518204,0.18355065195586762,0.1815446339017051,0.6349047141424273,6
518300,490,542,1567,2599,518300,0.18853405155829164,0.2085417468257022,0.6029242016160061,6
518400,401,415,1163,1979,518400,0.2026275896917635,0.20970186963112683,0.5876705406771097,6
518501,536,594,1716,2846,518501,0.18833450456781448,0.20871398453970486,0.6029515108924807,6
518502,302,309,906,1517,518502,0.1990771259063942,0.20369149637442321,0.5972313777191826,6
518600,331,356,1069,1756,518600,0.18849658314350798,0.20273348519362186,0.6087699316628702,6
518700,465,513,1504,2482,518700,0.18734891216760677,0.20668815471394036,0.6059629331184528,6
518800,308,339,954,1601,518800,0.19237976264834478,0.21174266083697688,0.5958775765146783,6
518900,894,994,1925,3813,518900,0.23446105428796224,0.26068712300026226,0.5048518227117755,6
519000,705,854,1838,3397,519000,0.2075360612304975,0.25139829261112745,0.541065646158375,6
519100,665,808,1766,3239,519100,0.20531028095091078,0.2494597097869713,0.545230009262118,6
519200,763,743,1783,3289,519200,0.23198540589844938,0.22590453025235635,0.5421100638491942,6
519300,752,939,1653,3344,519300,0.22488038277511962,0.28080143540669855,0.4943181818181818,6
519400,505,587,1294,2386,519400,0.21165129924559933,0.2460184409052808,0.5423302598491199,6
519500,578,718,1629,2925,519500,0.19760683760683762,0.24547008547008548,0.556923076923077,6
519601,410,527,1349,2286,519601,0.17935258092738407,0.23053368328958881,0.5901137357830272,6
519602,246,241,643,1130,519602,0.2176991150442478,0.21327433628318584,0.5690265486725664,6
519702,518,548,1574,2640,519702,0.1962121212121212,0.20757575757575758,0.5962121212121212,6
519703,357,378,1051,1786,519703,0.19988801791713326,0.2116461366181411,0.5884658454647257,6
519704,323,333,921,1577,519704,0.20481927710843373,0.21116043119847813,0.5840202916930881,6
519801,264,245,747,1256,519801,0.21019108280254778,0.19506369426751594,0.5947452229299363,6
519802,559,489,1505,2553,519802,0.21895808852330592,0.19153936545240893,0.5895025460242852,6
519900,564,598,1652,2814,519900,0.20042643923240938,0.2125088841506752,0.5870646766169154,6
520001,806,802,1919,3527,520001,0.2285228239296853,0.22738871562234195,0.5440884604479728,6
520002,562,565,1342,2469,520002,0.2276225192385581,0.2288375860672337,0.5435398946942082,6
520100,569,589,1631,2789,520100,0.20401577626389386,0.2111868053065615,0.5847974184295447,6
520200,358,414,997,1769,520200,0.20237422272470323,0.23403052572074617,0.5635952515545506,6
520300,685,731,1739,3155,520300,0.21711568938193343,0.23169572107765452,0.551188589540412,6
520401,500,539,1272,2311,520401,0.2163565556036348,0.2332323669407183,0.5504110774556469,6
520402,509,575,1377,2461,520402,0.20682649329540836,0.2336448598130841,0.5595286468915075,6
520501,423,546,1193,2162,520501,0.1956521739130435,0.25254394079555964,0.5518038852913969,6
520502,638,643,1763,3044,520502,0.20959264126149804,0.21123521681997373,0.5791721419185283,6
520600,737,804,1797,3338,520600,0.2207908927501498,0.2408627920910725,0.5383463151587777,6
520700,535,576,1520,2631,520700,0.20334473584188523,0.21892816419612315,0.5777270999619917,6
520800,496,486,1309,2291,520800,0.21649934526407683,0.21213443910955915,0.571366215626364,6
520900,624,588,1363,2575,520900,0.24233009708737865,0.2283495145631068,0.5293203883495146,6
521000,496,574,1544,2614,521000,0.18974751338944146,0.2195868400918133,0.5906656465187452,6
521100,547,535,1364,2446,521100,0.22363041700735894,0.2187244480784955,0.5576451349141456,6
521200,368,357,964,1689,521200,0.21788040260509178,0.2113676731793961,0.5707519242155121,6
521301,296,280,762,1338,521301,0.22122571001494767,0.20926756352765322,0.5695067264573991,6
521302,632,666,1694,2992,521302,0.21122994652406418,0.22259358288770054,0.5661764705882353,6
521400,637,689,2042,3368,521400,0.18913301662707838,0.20457244655581946,0.6062945368171021,6
521500,524,548,1571,2643,521500,0.19825955353764663,0.20734014377601212,0.5944003026863413,6
521601,450,501,1403,2354,521601,0.1911639762107052,0.21282922684791844,0.5960067969413764,6
521602,343,359,1064,1766,521602,0.1942242355605889,0.20328425821064552,0.6024915062287656,6
521700,561,523,1497,2581,521700,0.2173576133281674,0.2026346377373111,0.5800077489345214,6
521801,367,425,1137,1929,521801,0.1902540176257128,0.22032141005702435,0.5894245723172629,6
521802,454,436,1278,2168,521802,0.20940959409594095,0.2011070110701107,0.5894833948339483,6
521902,488,437,1342,2267,521902,0.2152624614027349,0.19276576973974416,0.591971768857521,6
522000,841,1174,2034,4049,522000,0.20770560632254878,0.28994813534205977,0.5023462583353915,6
522700,496,537,1609,2642,522700,0.18773656320968962,0.2032551097653293,0.6090083270249811,6
590100,450,664,760,1874,590100,0.240128068303095,0.35432230522945574,0.4055496264674493,5
590201,263,434,387,1084,590201,0.24261992619926198,0.4003690036900369,0.3570110701107011,5
590202,410,589,846,1845,590202,0.2222222222222222,0.3192411924119241,0.4585365853658537,5
590300,329,678,548,1555,590300,0.21157556270096464,0.4360128617363344,0.352411575562701,5
590400,438,890,873,2201,590400,0.19900045433893684,0.4043616537937301,0.396637891867333,5
590500,312,480,452,1244,590500,0.2508038585209003,0.3858520900321543,0.3633440514469453,5
590600,180,346,276,802,590600,0.22443890274314215,0.4314214463840399,0.34413965087281795,5
590700,386,603,544,1533,590700,0.2517938682322244,0.3933463796477495,0.3548597521200261,5
590800,515,808,909,2232,590800,0.2307347670250896,0.36200716845878134,0.40725806451612906,5
590900,269,417,374,1060,590900,0.2537735849056604,0.39339622641509436,0.35283018867924526,5
591000,352,373,491,1216,591000,0.2894736842105263,0.3067434210526316,0.4037828947368421,5
591100,379,440,341,1160,591100,0.3267241379310345,0.3793103448275862,0.2939655172413793,1
591200,191,188,292,671,591200,0.2846497764530551,0.28017883755588674,0.43517138599105815,6
591300,81,108,140,329,591300,0.24620060790273557,0.3282674772036474,0.425531914893617,5
591400,549,911,811,2271,591400,0.24174372523117568,0.401144870101277,0.3571114046675473,5
591500,335,561,602,1498,591500,0.22363150867823764,0.37449933244325767,0.40186915887850466,5
591600,397,636,709,1742,591600,0.22789896670493687,0.365097588978186,0.4070034443168771,5
610000,112,104,196,412,610000,0.27184466019417475,0.2524271844660194,0.47572815533980584,6
640001,18,13,10,41,640001,0.43902439024390244,0.3170731707317073,0.24390243902439024,1
640002,82,81,165,328,640002,0.25,0.24695121951219512,0.5030487804878049,6
740100,465,622,619,1706,740100,0.27256740914419697,0.3645955451348183,0.36283704572098474,5
740200,512,733,715,1960,740200,0.2612244897959184,0.3739795918367347,0.3647959183673469,5
740300,61,68,76,205,740300,0.2975609756097561,0.33170731707317075,0.37073170731707317,5
740400,521,793,684,1998,740400,0.26076076076076077,0.3968968968968969,0.34234234234234234,5
740500,342,455,423,1220,740500,0.28032786885245903,0.3729508196721312,0.34672131147540985,5
740600,312,345,439,1096,740600,0.2846715328467153,0.3147810218978102,0.4005474452554745,5
740700,452,593,583,1628,740700,0.27764127764127766,0.3642506142506142,0.3581081081081081,5
740800,326,365,406,1097,740800,0.29717411121239745,0.33272561531449407,0.3701002734731085,5
940000,758,1337,1293,3388,940000,0.22373081463990555,0.39462809917355374,0.38164108618654075,5
940001,138,206,143,487,940001,0.28336755646817247,0.42299794661190965,0.2936344969199179,4
940100,768,1210,1134,3112,940100,0.2467866323907455,0.38881748071979433,0.3643958868894602,5
940101,309,554,337,1200,940101,0.2575,0.46166666666666667,0.2808333333333333,4
940102,544,924,758,2226,940102,0.24438454627133874,0.41509433962264153,0.34052111410601976,5
940103,408,573,704,1685,940103,0.24213649851632046,0.3400593471810089,0.41780415430267065,5
940200,1019,1586,1496,4101,940200,0.24847598146793465,0.3867349426969032,0.3647890758351622,5
940300,1292,2162,1518,4972,940300,0.2598551890587289,0.4348350764279968,0.3053097345132743,5
940401,765,1123,1473,3361,940401,0.2276108301100863,0.33412674799166914,0.43826242189824455,5
940403,593,745,1039,2377,940403,0.2494741270509045,0.3134202776609171,0.4371055952881784,5
940600,771,1088,1199,3058,940600,0.25212557226945714,0.35578809679529105,0.3920863309352518,5
940700,423,516,725,1664,940700,0.2542067307692308,0.31009615384615385,0.43569711538461536,5
950100,3621,4657,5594,13872,950100,0.2610294117647059,0.3357122260668973,0.4032583621683968,5
950200,2757,3855,4145,10757,950200,0.2562982244120108,0.3583712931114623,0.3853304824765269,5
950300,3770,5266,5777,14813,950300,0.2545061770066833,0.3554985485722001,0.3899952744211166,5
950400,3635,5070,4926,13631,950400,0.2666715574792752,0.3719462988775585,0.3613821436431663,5
950500,2739,3660,3939,10338,950500,0.2649448636099826,0.3540336622170633,0.3810214741729541,5
950501,382,444,403,1229,950501,0.31082180634662326,0.36126932465419037,0.3279088689991863,3
950502,270,338,371,979,950502,0.27579162410623087,0.3452502553626149,0.37895812053115424,5
950600,1818,2472,2671,6961,950600,0.26116937221663555,0.35512139060479814,0.3837092371785663,5
950700,2301,3146,2909,8356,950700,0.2753709909047391,0.3764959310674964,0.3481330780277645,5
950800,1929,2343,2396,6668,950800,0.28929214157168565,0.35137972405518897,0.3593281343731254,5
950900,2032,2572,2505,7109,950900,0.28583485722323815,0.3617949078632719,0.35237023491348995,5
951000,1911,2474,2530,6915,951000,0.27635574837310195,0.35777295733911785,0.3658712942877802,5
951100,1735,2516,3094,7345,951100,0.236215112321307,0.34254594962559565,0.42123893805309737,5
951200,2518,3475,4271,10264,951200,0.24532346063912705,0.33856196414653156,0.41611457521434136,5
951300,1771,2350,2961,7082,951300,0.25007060152499294,0.3318271674668173,0.4181022310081898,5
951400,1102,1422,1710,4234,951400,0.2602739726027397,0.3358526216343883,0.403873405762872,5
951500,591,782,1038,2411,951500,0.24512650352550808,0.32434674408958936,0.4305267523849025,5
951600,598,882,980,2460,951600,0.24308943089430896,0.35853658536585364,0.3983739837398374,5
951700,948,1419,1507,3874,951700,0.2447083118224058,0.36628807434176563,0.3890036138358286,5
951800,991,1468,965,3424,951800,0.28942757009345793,0.4287383177570093,0.2818341121495327,4
951900,536,760,783,2079,951900,0.25781625781625783,0.3655603655603656,0.37662337662337664,5
952000,580,676,669,1925,952000,0.3012987012987013,0.3511688311688312,0.3475324675324675,3
952100,647,873,815,2335,952100,0.27708779443254816,0.37387580299785866,0.3490364025695932,5
952200,546,758,1000,2304,952200,0.23697916666666666,0.3289930555555556,0.4340277777777778,5
952300,375,551,611,1537,952300,0.24398178269355889,0.3584905660377358,0.39752765126870526,5
952400,511,663,781,1955,952400,0.26138107416879797,0.3391304347826087,0.39948849104859335,5
952500,550,707,967,2224,952500,0.24730215827338128,0.31789568345323743,0.4348021582733813,5
952600,505,617,1008,2130,952600,0.23708920187793428,0.2896713615023474,0.4732394366197183,6
952700,343,388,530,1261,952700,0.2720063441712926,0.3076923076923077,0.4203013481363997,5
952800,331,445,648,1424,952800,0.2324438202247191,0.3125,0.4550561797752809,5
952900,521,641,993,2155,952900,0.2417633410672854,0.2974477958236659,0.4607888631090487,6
953000,178,217,307,702,953000,0.2535612535612536,0.3091168091168091,0.4373219373219373,5
953300,508,570,949,2027,953300,0.2506166748889985,0.2812037493833251,0.4681795757276764,6
953400,506,556,770,1832,953400,0.2762008733624454,0.3034934497816594,0.4203056768558952,5
953500,376,372,570,1318,953500,0.2852807283763278,0.2822458270106222,0.4324734446130501,6
953600,620,751,1262,2633,953600,0.2354728446638815,0.2852259779718952,0.47930117736422334,6
953700,637,712,1231,2580,953700,0.24689922480620155,0.27596899224806204,0.47713178294573644,6
953800,387,468,721,1576,953800,0.24555837563451777,0.2969543147208122,0.45748730964467005,6
953900,584,606,992,2182,953900,0.2676443629697525,0.2777268560953254,0.4546287809349221,6
954000,590,715,1046,2351,954000,0.25095703955763504,0.3041259038706933,0.44491705657167163,5
954100,506,667,956,2129,954100,0.23767026773132927,0.3132926256458431,0.44903710662282764,5
954200,621,702,1209,2532,954200,0.245260663507109,0.2772511848341232,0.4774881516587678,6
954400,729,857,1484,3070,954400,0.23745928338762215,0.2791530944625407,0.48338762214983716,6
954500,328,391,529,1248,954500,0.26282051282051283,0.31330128205128205,0.4238782051282051,5
954600,152,201,258,611,954600,0.24877250409165302,0.32896890343698854,0.42225859247135844,5
954700,179,178,268,625,954700,0.2864,0.2848,0.4288,6
954800,615,683,642,1940,954800,0.3170103092783505,0.3520618556701031,0.3309278350515464,3
954900,200,252,291,743,954900,0.2691790040376851,0.3391655450874832,0.3916554508748318,5
955000,512,650,845,2007,955000,0.255107125062282,0.3238664673642252,0.4210264075734928,5
955300,286,272,294,852,955300,0.33568075117370894,0.3192488262910798,0.34507042253521125,3
955400,437,491,832,1760,955400,0.24829545454545454,0.27897727272727274,0.4727272727272727,6
960100,744,1262,968,2974,960100,0.25016812373907193,0.42434431741761935,0.32548755884330866,5
960200,1086,1434,1224,3744,960200,0.2900641025641026,0.38301282051282054,0.3269230769230769,5
960300,1081,1390,1445,3916,960300,0.276046986721144,0.35495403472931564,0.36899897854954034,5
960400,903,1141,1115,3159,960400,0.2858499525166192,0.36119025007913896,0.3529597974042418,5
960498,359,360,411,1130,960498,0.3176991150442478,0.3185840707964602,0.363716814159292,3
960500,754,1031,948,2733,960500,0.27588730332967437,0.37724112696670326,0.3468715697036224,5
960598,660,938,762,2360,960598,0.2796610169491525,0.3974576271186441,0.3228813559322034,5
960600,866,1139,1094,3099,960600,0.2794449822523395,0.3675379154565989,0.35301710229106165,5
960700,500,733,702,1935,960700,0.25839793281653745,0.3788113695090439,0.3627906976744186,5
960702,398,406,413,1217,960702,0.32703368940016436,0.33360723089564503,0.33935907970419066,3
960800,979,1386,1169,3534,960800,0.27702320316921336,0.3921901528013582,0.3307866440294284,5
